Top memorizing neurons:
9.553937315940856934e-01,5.000000000000000000e+00,3.000000000000000000e+00
9.496482610702514648e-01,6.000000000000000000e+00,3.000000000000000000e+00
9.399310946464538574e-01,7.000000000000000000e+00,3.000000000000000000e+00
9.300176501274108887e-01,1.500000000000000000e+01,1.000000000000000000e+01
9.282431006431579590e-01,8.000000000000000000e+00,3.000000000000000000e+00
9.260469675064086914e-01,3.000000000000000000e+00,3.000000000000000000e+00
9.226645231246948242e-01,1.500000000000000000e+01,6.000000000000000000e+00
9.195188879966735840e-01,1.500000000000000000e+01,9.000000000000000000e+00
9.185099005699157715e-01,1.500000000000000000e+01,1.100000000000000000e+01
9.172946214675903320e-01,4.000000000000000000e+00,3.000000000000000000e+00
9.166747927665710449e-01,1.500000000000000000e+01,1.200000000000000000e+01
9.155461192131042480e-01,1.500000000000000000e+01,7.000000000000000000e+00
9.128903746604919434e-01,1.600000000000000000e+01,1.000000000000000000e+01
9.089830517768859863e-01,1.000000000000000000e+00,3.000000000000000000e+00
9.062678217887878418e-01,1.600000000000000000e+01,1.100000000000000000e+01
9.056597948074340820e-01,2.000000000000000000e+00,3.000000000000000000e+00
9.050338864326477051e-01,1.500000000000000000e+01,8.000000000000000000e+00
9.041236042976379395e-01,3.100000000000000000e+01,6.000000000000000000e+00
9.021900892257690430e-01,3.000000000000000000e+01,1.000000000000000000e+01
9.017996788024902344e-01,1.300000000000000000e+01,1.000000000000000000e+01
9.010078907012939453e-01,1.000000000000000000e+00,0.000000000000000000e+00
9.008105397224426270e-01,1.600000000000000000e+01,6.000000000000000000e+00
8.991869688034057617e-01,1.500000000000000000e+01,5.000000000000000000e+00
8.991262316703796387e-01,1.700000000000000000e+01,7.100000000000000000e+01
8.988125920295715332e-01,3.200000000000000000e+01,6.000000000000000000e+00
8.981344699859619141e-01,3.000000000000000000e+01,6.000000000000000000e+00
8.980983495712280273e-01,3.600000000000000000e+01,6.000000000000000000e+00
8.980324864387512207e-01,1.500000000000000000e+01,4.300000000000000000e+01
8.978335857391357422e-01,3.000000000000000000e+01,9.000000000000000000e+00
8.959159255027770996e-01,9.000000000000000000e+00,3.000000000000000000e+00
8.957061171531677246e-01,2.000000000000000000e+00,0.000000000000000000e+00
8.956282734870910645e-01,1.800000000000000000e+01,1.000000000000000000e+01
8.951505422592163086e-01,3.700000000000000000e+01,6.000000000000000000e+00
8.949233293533325195e-01,2.900000000000000000e+01,1.000000000000000000e+01
8.946874141693115234e-01,3.100000000000000000e+01,1.100000000000000000e+01
8.945481777191162109e-01,3.100000000000000000e+01,9.000000000000000000e+00
8.944492936134338379e-01,3.100000000000000000e+01,7.000000000000000000e+00
8.940500617027282715e-01,1.400000000000000000e+01,6.000000000000000000e+00
8.935410976409912109e-01,1.700000000000000000e+01,6.000000000000000000e+00
8.932014703750610352e-01,1.600000000000000000e+01,9.000000000000000000e+00
8.930950164794921875e-01,3.800000000000000000e+01,6.000000000000000000e+00
8.925349116325378418e-01,3.200000000000000000e+01,9.000000000000000000e+00
8.923391699790954590e-01,2.900000000000000000e+01,7.000000000000000000e+00
8.921502828598022461e-01,3.100000000000000000e+01,1.200000000000000000e+01
8.921248316764831543e-01,2.900000000000000000e+01,1.100000000000000000e+01
8.918220996856689453e-01,3.000000000000000000e+01,1.200000000000000000e+01
8.916556835174560547e-01,3.000000000000000000e+01,1.400000000000000000e+01
8.915859460830688477e-01,3.100000000000000000e+01,1.000000000000000000e+01
8.914086818695068359e-01,2.900000000000000000e+01,8.000000000000000000e+00
8.909054398536682129e-01,3.700000000000000000e+01,7.000000000000000000e+00
8.907799720764160156e-01,3.000000000000000000e+01,1.100000000000000000e+01
8.907777667045593262e-01,1.400000000000000000e+01,1.100000000000000000e+01
8.905285596847534180e-01,1.600000000000000000e+01,7.000000000000000000e+00
8.904423713684082031e-01,3.400000000000000000e+01,6.000000000000000000e+00
8.900886774063110352e-01,1.700000000000000000e+01,7.000000000000000000e+00
8.899826407432556152e-01,1.700000000000000000e+01,1.000000000000000000e+01
8.896998763084411621e-01,7.000000000000000000e+00,5.000000000000000000e+00
8.889700770378112793e-01,3.100000000000000000e+01,8.000000000000000000e+00
8.888268470764160156e-01,3.600000000000000000e+01,7.000000000000000000e+00
