Top memorizing neurons:
6.799067258834838867e-01,4.900000000000000000e+01,0.000000000000000000e+00
4.911427497863769531e-01,4.900000000000000000e+01,1.000000000000000000e+00
6.993491053581237793e-01,4.800000000000000000e+01,0.000000000000000000e+00
4.562747478485107422e-01,4.800000000000000000e+01,2.560000000000000000e+02
8.603246212005615234e-01,4.700000000000000000e+01,2.000000000000000000e+00
6.556347012519836426e-01,4.700000000000000000e+01,2.570000000000000000e+02
5.061750411987304688e-01,4.700000000000000000e+01,9.700000000000000000e+01
4.901003539562225342e-01,4.700000000000000000e+01,1.330000000000000000e+02
4.889611005783081055e-01,4.700000000000000000e+01,1.590000000000000000e+02
4.860271215438842773e-01,4.700000000000000000e+01,9.500000000000000000e+01
4.820778071880340576e-01,4.700000000000000000e+01,4.000000000000000000e+00
4.798879027366638184e-01,4.700000000000000000e+01,1.290000000000000000e+02
4.790949523448944092e-01,4.700000000000000000e+01,1.920000000000000000e+02
4.770536422729492188e-01,4.700000000000000000e+01,8.100000000000000000e+01
4.691762924194335938e-01,4.700000000000000000e+01,1.430000000000000000e+02
4.645646214485168457e-01,4.700000000000000000e+01,5.700000000000000000e+01
4.616571664810180664e-01,4.700000000000000000e+01,1.760000000000000000e+02
4.615131616592407227e-01,4.700000000000000000e+01,1.320000000000000000e+02
4.608564376831054688e-01,4.700000000000000000e+01,1.270000000000000000e+02
4.492979347705841064e-01,4.700000000000000000e+01,1.140000000000000000e+02
4.466646611690521240e-01,4.700000000000000000e+01,1.440000000000000000e+02
4.439183473587036133e-01,4.700000000000000000e+01,1.910000000000000000e+02
4.438771903514862061e-01,4.700000000000000000e+01,1.550000000000000000e+02
4.428885877132415771e-01,4.700000000000000000e+01,1.490000000000000000e+02
4.422504007816314697e-01,4.700000000000000000e+01,1.280000000000000000e+02
4.416586458683013916e-01,4.700000000000000000e+01,1.050000000000000000e+02
4.411725401878356934e-01,4.700000000000000000e+01,9.600000000000000000e+01
4.393728077411651611e-01,4.700000000000000000e+01,2.070000000000000000e+02
4.390937685966491699e-01,4.700000000000000000e+01,1.000000000000000000e+02
4.382500648498535156e-01,4.700000000000000000e+01,3.600000000000000000e+01
4.381135404109954834e-01,4.700000000000000000e+01,3.900000000000000000e+01
4.374763965606689453e-01,4.700000000000000000e+01,3.000000000000000000e+00
4.374040365219116211e-01,4.700000000000000000e+01,1.450000000000000000e+02
7.207636237144470215e-01,4.600000000000000000e+01,2.000000000000000000e+00
5.368893146514892578e-01,4.600000000000000000e+01,5.000000000000000000e+00
5.352180600166320801e-01,4.600000000000000000e+01,2.570000000000000000e+02
5.289869904518127441e-01,4.600000000000000000e+01,1.000000000000000000e+00
5.107350349426269531e-01,4.600000000000000000e+01,4.000000000000000000e+00
4.786171913146972656e-01,4.600000000000000000e+01,1.210000000000000000e+02
4.763674736022949219e-01,4.600000000000000000e+01,1.500000000000000000e+01
4.752608239650726318e-01,4.600000000000000000e+01,5.700000000000000000e+01
4.750214815139770508e-01,4.600000000000000000e+01,1.380000000000000000e+02
4.719579219818115234e-01,4.600000000000000000e+01,1.330000000000000000e+02
4.718038439750671387e-01,4.600000000000000000e+01,1.360000000000000000e+02
4.666937589645385742e-01,4.600000000000000000e+01,1.160000000000000000e+02
4.665095806121826172e-01,4.600000000000000000e+01,6.100000000000000000e+01
4.641120731830596924e-01,4.600000000000000000e+01,1.100000000000000000e+02
4.632993042469024658e-01,4.600000000000000000e+01,1.070000000000000000e+02
4.589343070983886719e-01,4.600000000000000000e+01,1.000000000000000000e+02
4.586866497993469238e-01,4.600000000000000000e+01,1.720000000000000000e+02
4.550553262233734131e-01,4.600000000000000000e+01,3.000000000000000000e+00
4.528074562549591064e-01,4.600000000000000000e+01,1.220000000000000000e+02
4.525749385356903076e-01,4.600000000000000000e+01,1.390000000000000000e+02
4.521214067935943604e-01,4.600000000000000000e+01,5.600000000000000000e+01
4.520410299301147461e-01,4.600000000000000000e+01,1.560000000000000000e+02
4.518107771873474121e-01,4.600000000000000000e+01,3.600000000000000000e+01
4.507938623428344727e-01,4.600000000000000000e+01,1.700000000000000000e+02
4.496409296989440918e-01,4.600000000000000000e+01,1.450000000000000000e+02
4.493250250816345215e-01,4.600000000000000000e+01,1.490000000000000000e+02
4.483963549137115479e-01,4.600000000000000000e+01,5.800000000000000000e+01
4.481327831745147705e-01,4.600000000000000000e+01,1.320000000000000000e+02
4.476221799850463867e-01,4.600000000000000000e+01,1.570000000000000000e+02
4.472639560699462891e-01,4.600000000000000000e+01,6.000000000000000000e+01
4.441525340080261230e-01,4.600000000000000000e+01,6.200000000000000000e+01
4.433281123638153076e-01,4.600000000000000000e+01,1.670000000000000000e+02
4.416226148605346680e-01,4.600000000000000000e+01,1.530000000000000000e+02
4.409388899803161621e-01,4.600000000000000000e+01,1.700000000000000000e+01
4.408462345600128174e-01,4.600000000000000000e+01,7.800000000000000000e+01
4.397354423999786377e-01,4.600000000000000000e+01,8.400000000000000000e+01
4.394732117652893066e-01,4.600000000000000000e+01,1.200000000000000000e+01
