Top memorizing neurons:
8.946408629417419434e-01,5.600000000000000000e+01,1.000000000000000000e+00
8.767099976539611816e-01,6.000000000000000000e+01,2.000000000000000000e+00
8.679562807083129883e-01,5.700000000000000000e+01,1.000000000000000000e+00
8.652446269989013672e-01,5.600000000000000000e+01,3.000000000000000000e+00
8.554556369781494141e-01,3.300000000000000000e+01,3.000000000000000000e+00
8.537983894348144531e-01,1.700000000000000000e+01,2.570000000000000000e+02
8.534265160560607910e-01,5.800000000000000000e+01,3.000000000000000000e+00
8.517965674400329590e-01,5.500000000000000000e+01,3.000000000000000000e+00
8.514541983604431152e-01,2.800000000000000000e+01,4.000000000000000000e+00
8.506956696510314941e-01,6.200000000000000000e+01,2.000000000000000000e+00
8.475301265716552734e-01,2.600000000000000000e+01,2.570000000000000000e+02
8.449567556381225586e-01,3.400000000000000000e+01,3.000000000000000000e+00
8.438785076141357422e-01,2.500000000000000000e+01,2.570000000000000000e+02
8.400793671607971191e-01,5.400000000000000000e+01,3.000000000000000000e+00
8.384646177291870117e-01,1.800000000000000000e+01,2.570000000000000000e+02
8.343853950500488281e-01,3.000000000000000000e+01,4.000000000000000000e+00
8.334197402000427246e-01,2.800000000000000000e+01,5.000000000000000000e+00
8.329722285270690918e-01,3.100000000000000000e+01,3.000000000000000000e+00
8.321223258972167969e-01,6.300000000000000000e+01,2.000000000000000000e+00
8.293609619140625000e-01,3.200000000000000000e+01,3.000000000000000000e+00
8.291885256767272949e-01,5.300000000000000000e+01,3.000000000000000000e+00
8.281307816505432129e-01,1.900000000000000000e+01,2.570000000000000000e+02
8.280583024024963379e-01,5.700000000000000000e+01,3.000000000000000000e+00
8.269417285919189453e-01,5.200000000000000000e+01,3.000000000000000000e+00
8.249368667602539062e-01,2.900000000000000000e+01,4.000000000000000000e+00
8.237402439117431641e-01,3.000000000000000000e+01,3.000000000000000000e+00
8.223668932914733887e-01,3.500000000000000000e+01,4.000000000000000000e+00
8.214309811592102051e-01,3.300000000000000000e+01,4.000000000000000000e+00
8.211222290992736816e-01,5.900000000000000000e+01,3.000000000000000000e+00
8.199427127838134766e-01,5.500000000000000000e+01,4.000000000000000000e+00
8.197128772735595703e-01,3.500000000000000000e+01,3.000000000000000000e+00
8.189371824264526367e-01,3.200000000000000000e+01,5.000000000000000000e+00
8.189215660095214844e-01,3.400000000000000000e+01,5.000000000000000000e+00
8.155251145362854004e-01,3.300000000000000000e+01,5.000000000000000000e+00
8.149307370185852051e-01,3.200000000000000000e+01,4.000000000000000000e+00
8.143504261970520020e-01,3.700000000000000000e+01,6.000000000000000000e+00
8.143236041069030762e-01,3.400000000000000000e+01,4.000000000000000000e+00
8.140895962715148926e-01,2.000000000000000000e+01,2.570000000000000000e+02
8.138644099235534668e-01,5.900000000000000000e+01,4.000000000000000000e+00
8.137971162796020508e-01,3.500000000000000000e+01,6.000000000000000000e+00
8.134132027626037598e-01,3.000000000000000000e+01,5.000000000000000000e+00
8.112199306488037109e-01,3.600000000000000000e+01,6.000000000000000000e+00
8.107491135597229004e-01,3.500000000000000000e+01,5.000000000000000000e+00
8.096755743026733398e-01,3.100000000000000000e+01,4.000000000000000000e+00
8.095634579658508301e-01,5.200000000000000000e+01,2.570000000000000000e+02
8.087361454963684082e-01,5.000000000000000000e+01,2.570000000000000000e+02
8.083519935607910156e-01,3.700000000000000000e+01,4.000000000000000000e+00
8.078397512435913086e-01,3.700000000000000000e+01,7.000000000000000000e+00
8.070930242538452148e-01,3.400000000000000000e+01,6.000000000000000000e+00
8.059549331665039062e-01,2.900000000000000000e+01,3.000000000000000000e+00
8.059512376785278320e-01,2.900000000000000000e+01,5.000000000000000000e+00
8.053308725357055664e-01,3.300000000000000000e+01,6.000000000000000000e+00
8.051602840423583984e-01,5.600000000000000000e+01,4.000000000000000000e+00
8.049966096878051758e-01,3.100000000000000000e+01,5.000000000000000000e+00
8.047724366188049316e-01,2.300000000000000000e+01,2.570000000000000000e+02
8.042374849319458008e-01,4.900000000000000000e+01,2.570000000000000000e+02
8.037190437316894531e-01,3.700000000000000000e+01,8.000000000000000000e+00
8.033952116966247559e-01,3.700000000000000000e+01,5.000000000000000000e+00
8.033031821250915527e-01,3.600000000000000000e+01,5.000000000000000000e+00
8.026489615440368652e-01,3.400000000000000000e+01,7.000000000000000000e+00
8.013203740119934082e-01,2.400000000000000000e+01,2.570000000000000000e+02
8.008312582969665527e-01,6.000000000000000000e+01,4.000000000000000000e+00
7.997193336486816406e-01,3.500000000000000000e+01,7.000000000000000000e+00
7.995896935462951660e-01,5.400000000000000000e+01,4.000000000000000000e+00
7.992754578590393066e-01,3.500000000000000000e+01,8.000000000000000000e+00
7.992153763771057129e-01,6.200000000000000000e+01,2.570000000000000000e+02
